+1 to +30,CAI,Instability,length,meanElongation,microarray,normalizedInitRate,tAI,translationRate,Half-life,Start,Stop,Type,uAUG,Protein,pro/micro,predicted_pro/micro,predicted_Protein,,,,,
-3.8,0.804,17.8403,268,0.128581972,2.550053145,0.301697455,0.2083,0.007159372,1,0,0,1,0,0.526,0.206270211,8.335384985,59.78244847,1380,1003,,,
-1.3,0.823,36.97506,449,0.134443593,7.985953996,0.160681591,0.2597,0.007518858,1,0,0,1,0,172,21.53781503,27.63852153,199.4689716,489,175,,,
0,0.802,56.36087,207,0.128493183,2.661312491,0.193134089,0.22,0.007157216,1,1,0,1,0,17.4,6.538127356,7.947971701,57.15443408,793,1028,,,
-2.8,0.797,14.48654,104,0.126481537,3.353145526,0.014222493,0.2084,0.005777977,0,0,2,1,0,159,47.41816267,1.128232013,8.16395276,276,1402,,,
-4.9,0.817,31.0058,207,0.12437118,2.680423823,0.045468883,0.2256,0.006847071,1,0,2,1,0,0.075,0.02798065,-5.838226274,-42.2176471,1556,1607,,,
-2.5,0.84,41.68505,562,0.128912044,9.042840407,0.001037722,0.2238,0.000988877,0,0,0,1,0,266,29.41553627,9.171103136,66.29413679,401,952,,,
0,0.789,40.73438,96,0.129479,5.004500807,0.000732365,0.2307,0.000692908,0,0,0,1,0,186,37.16654411,11.0496138,79.86678004,340,847,,,
0,0.784,42.46716,338,0.126777376,4.334879001,0.740279782,0.2188,0.006995786,0,0,1,1,0,9.95,2.295335117,2.731790578,18.60576737,984,1317,,,
-0.9,0.792,43.03705,672,0.125465693,2.667336169,0.315583943,0.2121,0.00668867,1,0,0,1,0,0.05,0.018745294,-1.979387783,-14.76323689,1581,1509,,,
-0.1,0.852,36.98344,471,0.132342024,3.987621862,0.97206698,0.245,0.007273862,0,0,0,1,1,784,196.6084115,21.37081623,152.906803,42,335,,,
-2.5,0.802,23.75663,415,0.126435801,2.330624747,0.167675103,0.199,0.006950749,0,0,0,1,0,0.54,0.231697531,1.108388412,7.778834457,1364,1405,,,
-6.2,0.821,42.8389,419,0.130774828,3.46526867,0.000619418,0.2239,0.000582165,0,0,0,1,0,3.4,0.981164903,15.3436179,110.8909608,1135,604,,,
-0.4,0.799,44.1489,319,0.129473203,2.610951334,0.001646587,0.2208,0.001469477,1,2,0,1,0,0.402,0.153966868,11.03118848,79.73221763,1416,849,,,
-5,0.757,54.58297,182,0.123122162,2.391564155,0.001728104,0.2033,0.001520311,0,0,0,1,0,4.31,1.802167837,-10.01475369,-72.32397655,1027,1647,,,
-4,0.826,55.77778,198,0.130901614,8.319296244,0.041655138,0.2237,0.007302321,0,0,0,1,0,22.5,2.704555691,15.79898296,114.116307,953,577,,,
-1.3,0.789,38.34692,422,0.127056998,4.541822938,0.103754207,0.2159,0.00664265,1,0,0,1,0,2.06,0.453562375,3.112038,22.35582116,1272,1297,,,
-2,0.81,33.88803,426,0.129293815,5.293792995,0.934325343,0.2171,0.00725691,0,0,1,1,2,225,42.50260639,11.23729816,79.75201032,309,839,,,
-3.3,0.8,35.45837,466,0.12414514,2.381763166,0.00437991,0.2127,0.003152184,0,0,2,1,0,0.776,0.325809052,-6.622543895,-47.81957809,1324,1617,,,
-1.5,0.842,34.06226,689,0.134983611,9.634644343,0.376918204,0.2307,0.007492383,0,0,0,1,0,399,41.41304918,29.61363388,213.3984181,316,128,,,
-3.8,0.797,39.74008,242,0.127278682,2.444320034,0.027933445,0.219,0.006972676,0,0,2,1,0,0.795,0.325243826,3.781571419,27.31262051,1325,1259,,,
-5.2,0.801,41.65935,433,0.125890316,3.372137541,0.000232568,0.2016,0.000226627,1,0,2,1,0,1.14,0.338064502,-0.842958087,-6.055774845,1319,1468,,,
-3.9,0.81,43.94519,239,0.125199031,4.845907287,0.047561718,0.2079,0.00700734,0,0,0,1,0,2.27,0.468436531,-3.093106049,-22.38756354,1266,1545,,,
0,0.748,36.52421,95,0.12545854,6.048128107,0.262966908,0.1993,0.007175995,1,0,2,1,0,16,2.64544661,-2.048255089,-15.17790751,956,1513,,,
-3.4,0.835,39.15789,285,0.134723767,8.534394569,0.285195443,0.2523,0.007554197,0,0,0,1,0,176,20.62243532,28.67383547,206.7529132,502,152,,,
-0.5,0.849,28.77986,427,0.130343836,10.46415124,6.21E-08,0.2205,6.40E-08,0,0,2,1,0,131,12.51893221,13.91486957,100.5692887,643,682,,,
-3.6,0.812,29.99253,241,0.13746322,11.87039325,0.30828501,0.2509,0.007801378,0,0,0,1,0,2298,193.5908905,37.7716246,272.4476898,45,37,,,
-4.2,0.839,27.80318,283,0.138756045,12.02488541,0.010798689,0.2771,0.005560086,0,0,0,1,0,2587,215.1371852,41.80042731,302.0242832,31,14,,,
-1.9,0.853,25.83176,85,0.142263516,10.76044637,1.543834771,0.2685,0.008436172,0,0,0,1,0,902,83.82551885,54.73932716,393.0921583,162,2,,,
-1.8,0.785,33.73178,321,0.123397846,4.919434123,0.016151747,0.1971,0.006145102,1,0,2,1,0,0.003,0.000609826,-9.088814465,-65.65682676,1656,1641,,,
-4.3,0.831,29.24436,390,0.13473544,7.792296616,0.451253019,0.2341,0.007446039,1,0,0,1,0,182,23.35640043,28.85505267,207.800593,464,146,,,
-5.6,0.837,40.05648,324,0.13036785,5.636809527,0.016746256,0.2178,0.006118847,0,0,0,1,0,51.4,9.118633467,14.00882098,101.2217019,728,677,,,
-2.5,0.827,22.35091,55,0.14071436,12.44579405,0.517714903,0.2501,0.00857889,0,0,0,1,0,1004,80.66982275,48.72498168,351.2553081,169,3,,,
-6.5,0.794,26.40249,362,0.128865096,8.407204315,0.012204744,0.2116,0.00552863,0,0,0,1,2,106,12.60823408,9.025112553,65.22176832,638,964,,,
-4.1,0.838,38.29174,327,0.13484025,8.832615981,0.029061803,0.2303,0.007275437,0,0,0,1,0,439,49.7021495,28.83998359,208.3568392,267,147,,,
-2.7,0.837,35.65358,795,0.13461179,12.00919661,0.553368813,0.2287,0.00741238,1,0,2,1,0,199,16.57063386,28.53295358,205.3125673,557,154,,,
-5.9,0.825,29.8076,421,0.124892569,2.45400272,0.033442405,0.2084,0.006724775,1,0,0,1,0,0.027,0.011002433,-4.120775863,-29.79019208,1599,1569,,,
-2.9,0.843,21.63284,271,0.135138565,12.08216771,0.676564779,0.2418,0.007627129,0,0,0,1,0,1138,94.18839626,30.38432009,218.4945313,141,124,,,
0,0.823,37.33143,525,0.134040375,7.819016634,0.048280353,0.2419,0.007382956,0,0,2,1,0,405,51.79679478,26.20586254,189.2951462,257,205,,,
0,0.828,23.02947,95,0.131123231,12.07048654,1.393292195,0.237,0.007613037,0,0,0,1,0,3322,275.2167437,17.69355112,125.6751162,20,473,,,
0,0.824,44.7865,163,0.128520609,10.10139492,0.075718666,0.2114,0.007097336,0,0,1,1,0,282,27.91693645,7.938072297,57.26788744,416,1029,,,
-6.3,0.796,49.53556,284,0.13081964,7.377868364,0.005371057,0.2149,0.003685285,0,0,2,1,0,67.5,9.148984052,15.49619399,111.9858311,726,597,,,
-1.5,0.8,34.71844,179,0.124285673,2.596396195,0.006500146,0.2063,0.003692827,1,0,0,1,0,0.033,0.012709925,-6.155027232,-44.44512966,1594,1613,,,
0,0.811,37.86349,241,0.125773949,3.384667001,0.07124928,0.224,0.006851726,0,1,0,1,0,4.57,1.350206682,-1.167616702,-8.513299637,1080,1480,,,
-1.6,0.803,28.47859,878,0.125812013,2.532046328,0.127999736,0.2018,0.006800852,0,0,0,1,0,0.448,0.176931992,-0.992768935,-7.33943634,1396,1474,,,
-0.3,0.79,31.45227,176,0.124752691,2.523130545,0.707705608,0.1915,0.006946537,1,0,0,1,0,0.117,0.046370966,-4.005549054,-30.01991677,1527,1566,,,
-4.9,0.795,20.12036,167,0.124735908,2.505348903,0.494934144,0.2039,0.007010782,1,0,2,1,2,0.15,0.0598719,-4.24379652,-31.40604494,1513,1573,,,
-0.6,0.82,27.02267,300,0.125356022,2.70573267,0.22498297,0.2012,0.006994825,1,0,0,1,2,0.856,0.316365327,-2.420581617,-17.80811148,1329,1524,,,
0,0.831,28.79343,502,0.132529274,5.509924232,0.934325343,0.2394,0.007330962,0,0,0,1,0,372,67.51454001,21.9589278,157.215343,204,309,,,
-2,0.827,31.82024,336,0.132475912,4.772836796,0.02899224,0.2504,0.006945242,1,0,2,1,0,8.22,1.722246193,21.00500575,151.7495565,1039,347,,,
-5.3,0.822,28.83274,452,0.1285927,2.221832812,0.024405895,0.2179,0.006846057,0,0,0,1,0,10.5,4.725828129,8.132922428,58.75650971,856,1012,,,
-1,0.838,41.10172,116,0.130966194,3.667504349,0.053304711,0.2409,0.007415918,0,0,0,1,2,0.991,0.270210995,16.02298688,115.7163734,1346,566,,,
-3.3,0.833,35.94607,280,0.128304067,3.488720793,0.004091534,0.2129,0.002989287,0,0,0,1,0,1.02,0.292370774,7.159016653,51.75208381,1335,1073,,,
0,0.826,26.79822,450,0.130540713,3.508010402,0.341440937,0.2259,0.00728933,0,0,0,1,0,0.111,0.031641867,14.86035386,106.8624681,1550,635,,,
-0.4,0.823,39.48594,249,0.126745803,2.447211105,1.594674168,0.2001,0.00710394,0,0,0,1,0,0.951,0.388605625,3.360532736,21.80239143,1300,1282,,,
-0.8,0.803,34.62721,294,0.130639666,3.421149999,4.974224266,0.2208,0.007155305,0,0,0,1,0,2.97,0.868129138,19.16480745,130.6634854,1166,406,,,
-2.4,0.785,33.95517,551,0.126813486,2.234634804,0.06532826,0.2196,0.006960565,0,0,0,1,0,10.6,4.743504389,2.272107656,16.34789521,852,1347,,,
-0.4,0.868,29.23134,134,0.134090624,9.55246421,6.99E-05,0.2274,7.09E-05,1,0,0,1,0,213,22.29791134,26.33099575,190.2751792,478,202,,,
-5.3,0.804,59.44779,136,0.125372794,3.041205407,0.047933983,0.2297,0.007011041,1,0,2,1,0,4.57,1.502693632,-2.516972534,-18.22560908,1067,1528,,,
-3.5,0.769,39.10375,160,0.12497269,3.394150745,0.458071237,0.2181,0.006964198,0,0,0,1,0,0.031,0.00913336,-3.490792079,-25.90754506,1609,1553,,,
-7,0.828,39.03129,505,0.131313479,7.058264089,0.008669618,0.2358,0.004931027,0,0,2,1,0,67.7,9.591593506,17.13550374,123.82458,705,495,,,
-2.5,0.82,28.95127,394,0.129012814,2.691338547,0.301697455,0.2234,0.007072691,1,0,0,1,0,0.396,0.14713868,9.763104624,70.09766409,1425,917,,,
0,0.781,47.9224,308,0.126331426,2.422227368,2.34E-05,0.2087,2.32E-05,1,0,2,1,0,2.76,1.139447121,0.618608002,4.504309501,1108,1422,,,
-0.7,0.834,41.71616,328,0.128976335,4.294579509,0.242214746,0.2253,0.007209136,0,0,0,1,0,46.7,10.87417287,9.591163987,68.94910907,676,927,,,
-1.1,0.824,36.00776,644,0.136300348,10.12436899,0.00142536,0.2429,0.001228941,0,0,0,1,0,248,24.49535376,33.65471911,243.1866435,455,80,,,
0,0.836,35.28079,151,0.132053639,11.2458242,0.028562644,0.2335,0.007369851,0,2,2,1,0,663,58.95521646,19.60531323,141.6375124,229,396,,,
-2.6,0.84,27.43817,262,0.133952826,7.851457148,1.72E-05,0.2287,1.73E-05,0,1,0,1,0,167,21.26993714,25.87431697,186.9757768,492,213,,,
-2,0.783,37.36267,1160,0.131050236,9.485785253,0.009486073,0.2296,0.004915554,0,0,0,1,0,2.86,0.301503768,16.26387269,117.5257953,1333,548,,,
-0.4,0.818,48.92962,520,0.128436695,8.660721234,0.112103742,0.217,0.007050295,0,0,2,1,0,162,18.70513963,7.691230063,55.42714145,528,1044,,,
-1,0.827,31.5,397,0.130064756,10.2745937,0.709403667,0.2314,0.007212751,0,0,2,1,0,451,43.89467975,13.59897299,97.16935514,300,706,,,
0,0.842,36.52765,434,0.132451773,10.86381194,0.724893474,0.2248,0.00741921,1,0,0,1,0,3954,363.9606449,21.52234021,154.3909544,10,329,,,
-4.4,0.792,32.99469,339,0.126192283,7.725063271,7.86E-06,0.2188,7.87E-06,1,0,0,1,0,19.7,2.550140926,0.157504069,1.172877051,964,1441,,,
-4.3,0.821,37.78733,300,0.128163859,4.897231138,0.17539283,0.2114,0.007135429,0,0,0,1,0,3.3,0.673850163,6.841433142,49.18768811,1210,1090,,,
-2,0.82,36.96208,327,0.1300392,10.08349294,2.736471815,0.2254,0.007087764,0,0,2,1,0,47.9,4.750338031,15.25421739,105.9349864,851,614,,,
-5.6,0.829,39.92036,447,0.129349629,5.262760048,0.007451298,0.2193,0.004292706,0,1,0,1,0,7.15,1.358602698,10.62667274,76.80046332,1077,872,,,
-0.2,0.811,32.34622,225,0.128474863,2.323913925,1.664080835,0.2137,0.007067585,1,0,2,1,0,1.42,0.611038122,9.149848514,63.52061638,1227,955,,,
-0.7,0.808,40.9455,389,0.130365507,2.278731529,2.50094693,0.2255,0.007221206,0,0,0,1,0,55.4,24.31177139,16.13336754,112.6578558,456,556,,,
0,0.792,34.25093,483,0.129580975,1.943304858,1.423714686,0.2342,0.00694939,0,0,0,1,0,122,62.7796506,12.60895269,88.89117429,216,762,,,
-1,0.815,39.14857,628,0.128157376,2.731650173,0.117263637,0.2078,0.00706777,0,0,1,1,0,0.172,0.062965603,6.770054721,48.76355863,1509,1094,,,
-2.4,0.815,12.96531,98,0.131850251,10.62178684,0.013092306,0.2624,0.005910787,1,0,0,1,0,140,13.18045656,18.91804929,136.6964307,626,423,,,
-5,0.803,25.65816,98,0.12674721,2.36036112,0.078212127,0.2137,0.007380426,1,0,2,1,0,0.991,0.41985101,2.063541804,14.82071828,1288,1356,,,
-0.6,0.839,37.30118,510,0.132901427,1.692088493,0.591125413,0.232,0.007392889,0,0,0,1,0,0.178,0.105195444,22.89757919,164.5377376,1465,289,,,
-0.9,0.763,55.53224,183,0.123404063,1.949733051,0.000408005,0.1951,0.00039199,0,0,0,1,0,0.006,0.003077344,-9.081726259,-65.58081209,1634,1640,,,
0,0.785,40.00522,249,0.12623683,2.837662886,0.211626877,0.2283,0.006865754,1,0,0,1,2,1.11,0.391166972,0.486766382,3.218399296,1299,1427,,,
-1,0.836,11.38804,209,0.13667495,13.44581141,0.135914323,0.258,0.007762336,0,0,0,1,0,2011,149.5633055,35.01150968,252.7775258,66,69,,,
-0.3,0.825,29.67562,201,0.137520676,13.51146641,0.17539283,0.237,0.007873827,0,0,2,1,0,1215,89.92362214,37.84795384,273.2085236,149,36,,,
-0.9,0.854,41.75055,273,0.14030591,12.80630523,0.093636916,0.2542,0.007871205,0,0,0,1,0,1289,100.6535435,47.00745756,339.5143591,131,7,,,
-0.8,0.826,26.29636,110,0.134893001,13.64977569,1.740674915,0.2425,0.007858398,0,0,2,1,0,2706,198.245016,30.48395042,217.5379581,40,121,,,
-1.5,0.833,25.73863,233,0.137815961,13.27619739,0.140390063,0.266,0.007857228,0,0,0,1,0,1703,128.2746821,38.79642155,280.1163071,83,30,,,
-1.1,0.854,32.11103,136,0.139723123,13.76004903,0.379868337,0.2467,0.008085735,1,0,0,1,0,761,55.30503549,45.3219106,326.885423,245,11,,,
0,0.83,41.65646,898,0.127805312,3.155961386,0.017672826,0.2115,0.006157946,1,0,0,1,0,5.3,1.679361485,5.517905123,39.87372461,1046,1156,,,
-3.4,0.764,30.50165,182,0.130140197,13.29586937,0.146500406,0.2247,0.007232598,0,0,0,1,1,134,10.07831803,13.36580122,96.37149594,694,719,,,
-6.4,0.801,46.06314,255,0.127529323,13.07501562,0.00656681,0.2144,0.004081533,1,0,0,1,0,11.8,0.902484582,4.593802873,33.21462031,1158,1214,,,
-0.2,0.81,44.67478,115,0.140010658,10.52591666,0.811938591,0.2523,0.008169256,0,0,0,1,0,1296,123.1246686,46.64560803,335.7683994,93,8,,,
-1.2,0.829,38.28342,404,0.135615498,10.03317439,0.003787949,0.2492,0.002807521,1,0,0,1,0,788,78.53945016,31.38729839,226.8009001,177,106,,,
-5,0.828,18.4486,107,0.132998685,11.19369496,0.071867541,0.2318,0.007596055,0,0,2,1,0,48.9,4.368530693,22.77416733,164.4641303,870,293,,,
-1.1,0.821,39.11379,377,0.130930283,2.499241596,0.021907405,0.2186,0.006604264,0,0,0,1,0,0.501,0.200460812,15.87703555,114.7113443,1384,573,,,
-0.9,0.782,30.90066,301,0.127622049,2.917543905,0.003911496,0.221,0.002874423,1,0,2,1,0,1.78,0.610102215,4.898798121,35.42238159,1228,1195,,,
-6.1,0.789,40.87405,655,0.127309205,2.076318541,0.240333658,0.2162,0.006698905,0,0,2,1,0,1.03,0.496070319,4.065031688,29.02599418,1260,1243,,,
-1.7,0.814,32.72545,495,0.131204099,5.090205468,0.173846845,0.2213,0.007282577,0,0,0,1,0,20.6,4.046987912,16.91482114,121.9699372,882,509,,,
-0.4,0.784,39.10927,248,0.12810397,5.598215489,0.249179797,0.2183,0.007228257,1,0,0,1,0,78.1,13.95087419,6.706308569,48.0951747,612,1097,,,
-4.9,0.834,55.25652,138,0.126814886,3.172511291,0.535485981,0.2183,0.007225848,0,0,0,1,0,10.3,3.246639351,2.680306296,18.55642752,922,1322,,,
-1.2,0.804,27.14592,625,0.126792656,2.198473345,0.01863096,0.2025,0.00624067,0,0,0,1,0,0.252,0.114624997,2.16299885,15.63315546,1453,1351,,,
-6,0.84,40.21461,219,0.129821746,9.205205775,0.052040809,0.2174,0.007237465,0,0,2,1,0,21.6,2.346498332,12.22944239,88.31016179,979,787,,,
-1.7,0.803,22.6519,368,0.128995097,2.876715303,1.348873004,0.2218,0.007001379,0,0,0,1,0,3.3,1.147141671,10.60323614,74.51786025,1106,874,,,
-0.6,0.812,36.99202,326,0.125375332,2.303777719,0.04155543,0.2002,0.006814824,0,0,2,1,0,0.394,0.171023444,-2.51403716,-18.19435235,1402,1527,,,
-1.1,0.875,38.05581,129,0.13485952,11.32522886,1.339195998,0.2361,0.007824364,0,0,0,1,0,102,9.006440511,30.02839248,214.8790602,731,125,,,
-4.6,0.804,29.49103,290,0.124195675,4.70736466,0.345303835,0.1978,0.0067645,0,0,2,1,0,2.59,0.550201692,-6.162449894,-45.03250912,1243,1614,,,
-3.8,0.805,37.86205,772,0.129442749,2.769864556,0.249179797,0.2187,0.007037116,1,0,0,1,0,0.174,0.062818956,11.14274019,80.14821049,1510,843,,,
-5.2,0.797,47.70563,213,0.128245367,2.968688878,0.011612704,0.2057,0.005326338,1,2,0,1,2,11,3.705339445,6.970953005,50.38148285,897,1085,,,
-3.9,0.812,34.65963,820,0.129086591,11.62984168,0.131108433,0.2166,0.006986694,1,0,2,1,0,317,27.25746478,9.861161173,71.07486441,425,913,,,
-2.8,0.816,42.58657,216,0.127204931,4.346844761,0.427685537,0.1987,0.007113566,1,1,2,1,0,43,9.892232726,3.880302884,27.39618219,699,1256,,,
-0.8,0.825,32.62337,475,0.130018504,9.709615062,0.000386542,0.2139,0.000367934,0,0,0,1,0,156,16.06654837,12.83711958,92.78198054,571,748,,,
-0.1,0.808,36.34019,530,0.126173816,3.47473346,0.219648425,0.2155,0.006804134,0,0,1,1,0,20.9,6.014849841,0.284836545,1.746827398,807,1434,,,
-3.4,0.827,21.73172,495,0.132410814,2.601283059,0.153243506,0.2285,0.007398264,0,0,0,1,0,5.36,2.060521627,20.89593562,150.7657839,1001,353,,,
-3,0.836,56.48871,443,0.134849582,9.560985099,0.110849643,0.247,0.007532381,0,0,0,1,0,251,26.25252496,28.94111037,208.9586275,434,143,,,
-2.9,0.847,31.12041,387,0.131655209,2.544147052,0.227733187,0.2275,0.007204679,0,0,0,1,0,205,80.57710337,18.45595794,133.0196946,170,439,,,
0,0.861,34.46959,365,0.132395229,3.206164858,0.314828548,0.2276,0.00737227,0,0,0,1,0,10,3.118991207,20.98298655,151.1401624,933,348,,,
-8,0.846,44.20411,219,0.13007218,5.004014596,0.074591622,0.2124,0.007253087,0,0,0,1,0,6.43,1.284968274,13.07868438,94.41037368,1089,737,,,
0,0.833,44.34752,141,0.131528281,2.911221591,0.178042932,0.2183,0.007461194,0,0,0,1,0,4.45,1.528567943,17.99269371,129.7509116,1062,462,,,
-4.8,0.881,32.93545,110,0.129136056,8.61444818,0.454784969,0.2489,0.007533593,1,0,0,1,0,109,12.65316103,10.30290514,73.75652668,637,889,,,
-1.9,0.818,34.314,407,0.127752665,6.518539276,0.07517545,0.2184,0.006923457,1,0,2,1,1,63.2,9.695423671,5.392801365,38.87926553,704,1163,,,
-2.4,0.813,34.09513,1047,0.127564745,2.52917681,0.016935715,0.2104,0.006415239,0,0,0,1,0,4.27,1.688296359,4.720084058,34.1106615,1043,1206,,,
-3.1,0.812,24.24763,317,0.129537841,2.567069195,1.904601728,0.2226,0.007212755,1,0,0,1,0,64.5,25.12592965,12.87878454,90.08310924,448,745,,,
-2.6,0.841,39.44692,130,0.140377601,11.34833446,0.033442405,0.2703,0.0075833,0,0,0,1,0,1317,116.0522722,47.19335855,340.9523165,110,6,,,
-6.6,0.834,53.58351,188,0.128100171,3.165582385,0.000757318,0.2068,0.000704109,0,0,2,1,0,1.43,0.451733623,6.480486336,46.85498292,1273,1110,,,
-7.8,0.788,36.73533,552,0.122691466,2.240992684,1.51E-06,0.187,1.54E-06,1,1,0,1,0,0.044,0.019634156,-11.44347154,-82.64368409,1576,1652,,,
-4.9,0.78,37.56304,487,0.123780412,2.338759805,0.017027415,0.2,0.006097336,1,0,0,1,0,0.522,0.223195216,-7.820319693,-56.49338378,1368,1629,,,
-16.1,0.84,37.74058,207,0.12561619,2.58085478,3.05E-06,0.2085,3.05E-06,0,0,0,1,0,0.107,0.041459132,-1.751550918,-12.61995906,1533,1504,,,
0,0.793,39.84516,279,0.129587012,2.399174959,0.713244808,0.2272,0.007193802,1,0,0,1,0,0.271,0.112955497,12.01912704,85.74898187,1455,796,,,
-4.2,0.813,26.52099,162,0.129262752,2.197746324,0.000157147,0.2239,0.000153975,1,0,2,1,0,0.186,0.084632152,10.33251974,74.68671117,1487,886,,,
-2.6,0.827,25.92835,462,0.13221528,8.634374157,0.592543751,0.2235,0.007394019,0,0,0,1,0,209,24.20557602,20.62504999,148.1165732,457,360,,,
-1.1,0.836,31.3306,134,0.128781321,6.583935288,0.000794081,0.2223,0.00075626,0,0,0,1,0,0.169,0.025668539,8.73770552,63.16324068,1562,980,,,
-3.5,0.824,19.10216,231,0.126319108,5.186368252,0.473155795,0.2066,0.007151251,0,0,0,1,0,2.67,0.514811111,0.983901387,6.398166817,1254,1408,,,
-2.4,0.828,14.4092,402,0.129671581,5.456826401,0.432431837,0.2226,0.007230834,0,0,0,1,0,10.1,1.850892672,12.05833541,86.4746532,1024,792,,,
-2.9,0.835,27.15777,251,0.126660505,4.129838707,0.102455106,0.2106,0.007015733,0,0,0,1,0,1.58,0.382581527,1.79702863,12.8569792,1302,1371,,,
-2.8,0.816,28.38538,260,0.128311245,3.508298221,0.04155543,0.2211,0.007151863,0,0,0,1,0,3.63,1.03468969,7.214960125,52.0972525,1126,1069,,,
-3.5,0.829,26.00431,232,0.12848021,2.279297567,0.052165675,0.2095,0.006960748,0,0,0,1,2,57.9,25.40256298,7.783981837,56.19169558,445,1039,,,
0,0.805,31.8589,365,0.126159649,2.314650525,0.469085339,0.2134,0.006941672,0,1,2,1,0,0.327,0.141274027,0.451993977,2.56157027,1429,1429,,,
-3.8,0.793,40.48979,235,0.127131305,3.267893648,1.339195998,0.2208,0.006923016,0,0,2,1,0,2.32,0.709937424,4.418715775,29.8502004,1200,1228,,,
0,0.84,66.41944,108,0.129622212,3.030920619,0.06532826,0.2339,0.007511712,1,0,0,1,0,0.008,0.002639462,11.57963401,83.59438996,1636,814,,,
-2.8,0.843,25.27419,341,0.133364501,2.914060207,0.341440937,0.2391,0.007483879,1,0,0,1,2,66.5,22.82039329,24.21779251,174.4695771,470,254,,,
-0.1,0.811,24.60705,156,0.130955075,2.108178222,4.721230346,0.2221,0.007259356,0,0,2,1,0,0.442,0.209659694,19.99284941,137.0446208,1377,384,,,
-2.5,0.8,42.7138,384,0.122316352,2.314198818,0.001490967,0.192,0.001320096,1,0,2,1,0,0.552,0.238527475,-12.68524185,-91.61776996,1361,1655,,,
-4.7,0.803,47.66334,431,0.126523819,2.422312432,0.005044935,0.2068,0.003353696,1,1,0,1,0,5.5,2.27055764,1.260468109,9.133811425,987,1394,,,
-1.2,0.844,43.37348,181,0.135918631,11.00250944,0.000179861,0.2506,0.00018064,0,0,0,1,0,1090,99.06830855,32.3887203,234.0418164,135,94,,,
0,0.806,29.97063,446,0.133076636,6.012219799,1.52085537,0.2483,0.007377164,0,0,0,1,0,99,16.46646385,24.27621754,173.0336472,562,252,,,
-1.1,0.81,40.79314,306,0.12690652,4.010209594,0.235338455,0.2131,0.007027317,1,0,0,1,0,198,49.37397793,2.72633079,19.36180474,269,1318,,,
-2.4,0.781,32.77888,393,0.123291808,2.136676029,0.678188119,0.199,0.006702859,0,0,0,1,0,0.276,0.129172601,-8.87194391,-65.13291744,1436,1639,,,
-0.8,0.798,44.35079,252,0.126433416,2.941522932,0.452335749,0.2172,0.006957947,0,0,0,1,0,0.042,0.014278318,1.34482316,9.038611649,1591,1390,,,
-4,0.832,34.25954,131,0.126987885,4.784795699,0.275070712,0.2235,0.007306376,0,0,0,1,0,25,5.224883479,3.030061398,21.49365172,836,1301,,,
-0.3,0.816,46.05546,119,0.129872832,6.301074972,0.251395702,0.1972,0.007555368,0,0,0,1,0,1.39,0.22059728,12.56984668,90.45550521,1371,763,,,
-0.2,0.831,55.69407,118,0.129530488,8.324243462,0.000150232,0.206,0.0001499,0,0,2,1,0,216,25.94830401,11.21973451,81.09681229,438,840,,,
-3.5,0.848,35.30276,616,0.13175933,8.737172317,0.074770596,0.2225,0.007284107,0,0,0,1,0,32.2,3.685402878,18.66969774,134.804933,899,433,,,
-4.4,0.782,42.79242,66,0.128360703,9.443244144,0.127999736,0.2132,0.007606667,0,0,0,1,0,60.4,6.396107003,7.45305289,53.68127864,796,1061,,,
-2.3,0.808,34.24644,773,0.129670113,3.476440485,0.205618953,0.2194,0.007091089,1,0,0,1,0,47.3,13.60587078,11.85878619,85.39023912,618,802,,,
